user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
802	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	11.8	11	0.92549	N/A
803	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_025567485.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas ammoniilytica	98.78	0.323	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_949745795.1, s__Porcipelethomonas sp949745795, 95.0, 87.12, 0.159	10.44	11	0.99999	N/A
804	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
805	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
806	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795	GCA_022009815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795	97.85	0.797	GCA_022009815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795	97.85	0.797	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	32.07	11	N/A	N/A
807	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	GCF_900291955.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.54	0.57	GCF_900291955.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.54	0.57	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902765855.1, s__Pseudoruminococcus sp902765855, 95.0, 91.16, 0.469	14.85	11	N/A	N/A
808	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
809	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
81	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	GCA_000432435.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	98.64	0.671	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_000432435.1, s__Fimenecus sp000432435, 95.0, 98.64, 0.671; GCA_022768065.1, s__Fimenecus sp022768065, 95.0, 90.51, 0.543; GCA_002437245.1, s__Fimenecus sp002437245, 95.0, 89.38, 0.548	26.07	11	N/A	Genome has more than 45.0% of markers with multiple hits
810	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.87	0.335	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 90.0, 0.164; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 88.14, 0.202; GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 87.77, 0.218	11.58	11	0.99677	N/A
811	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
812	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Egerieimonas;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	11.14	11	0.93022	Genome domain questionable ( 12.5% Bacterial, 3.8% Archaeal)
813	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.6%)
814	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	96.89	0.508	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 96.89, 0.508; GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 93.56, 0.498; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 93.05, 0.449; GCF_023516715.1, s__Akkermansia massiliensis, 95.02, 88.6, 0.418; GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 88.6, 0.384; GCF_040616545.1, s__Akkermansia muciniphila_E, 95.0, 86.73, 0.333; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 86.7, 0.347; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 86.18, 0.327; GCF_036417355.1, s__Akkermansia sp004167605, 95.0, 85.08, 0.248; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 84.65, 0.231; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 84.23, 0.227	13.6	11	N/A	N/A
815	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900545135	GCA_900545135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900545135	99.93	0.671	GCA_900545135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900545135	99.93	0.671	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435715.1, s__Fimisoma sp000435715, 95.0, 99.22, 0.17	11.89	11	N/A	N/A
816	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	10.15	11	0.74217	N/A
817	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	N/A	N/A	N/A	N/A	N/A	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	97.28	0.386	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	13.58	11	0.9972	N/A
818	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.0%)
819	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.2%)
82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	14.67	11	0.93062	Genome has more than 14.2% of markers with multiple hits
820	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.79	0.626	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.79	0.626	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 94.96, 0.517; GCA_958421935.1, s__Faecalibacillus sp900544435, 95.0, 94.81, 0.555; GCA_030540195.1, s__Faecalibacillus sp030540195, 95.0, 94.24, 0.471; GCA_963618275.1, s__Faecalibacillus sp963618275, 95.0, 93.59, 0.566	11.12	11	N/A	N/A
821	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_024460475.1, s__Holdemanella sp900556915, 95.94, 93.54, 0.558; GCF_014306155.1, s__Holdemanella hominis, 95.87, 93.53, 0.533; GCF_009696075.1, s__Holdemanella porci, 95.0, 93.17, 0.51; GCF_000156655.1, s__Holdemanella biformis, 95.0, 92.7, 0.504; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 92.08, 0.552; GCF_934772795.1, s__Holdemanella sp934772795, 95.18, 90.86, 0.5; GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 89.96, 0.512; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 89.68, 0.499; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 88.77, 0.444; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 88.12, 0.409	20.65	11	0.99815	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
822	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	N/A	N/A	N/A	N/A	N/A	GCF_030296915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	94.38	0.428	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 92.98, 0.361; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 92.65, 0.404; GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 91.92, 0.36; GCA_902362875.1, s__Anaerostipes sp900066705, 95.0, 89.25, 0.337	12.31	11	1.0	N/A
823	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.4%)
824	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	GCA_037368805.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	97.85	0.603	GCA_037368805.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	97.85	0.603	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	16.08	11	N/A	N/A
825	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
826	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	N/A	N/A	N/A	N/A	N/A	GCA_000435175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	96.21	0.381	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934131055.1, s__CAG-245 sp934131055, 95.45, 94.44, 0.331; GCA_900761475.1, s__CAG-245 sp900761475, 95.0, 91.89, 0.212; GCA_934119935.1, s__CAG-245 sp934119935, 95.0, 90.66, 0.21	35.01	11	0.99917	Genome has more than 13.3% of markers with multiple hits
827	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.6%)
828	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.1%)
829	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
83	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	N/A	N/A	N/A	N/A	N/A	GCF_025567095.1	95.11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	98.2	0.409	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934292725.1, s__Anthropogastromicrobium sp934292725, 95.0, 95.6, 0.402	22.46	11	0.9994	Genome has more than 21.7% of markers with multiple hits
830	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_020687435.1, s__Blautia_A fusiformis, 96.97, 95.62, 0.214; GCF_902167715.1, s__Blautia_A luti_A, 96.82, 95.45, 0.202; GCF_005848555.1, s__Blautia_A sp005848555, 96.6, 95.43, 0.204; GCF_020554845.1, s__Blautia_A faecis, 95.0, 94.58, 0.159; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 93.95, 0.193; GCA_003461955.1, s__Blautia_A sp900066335, 95.0, 93.84, 0.197; GCA_003474435.1, s__Blautia_A sp003474435, 95.0, 92.53, 0.174; GCF_013304825.1, s__Blautia_A schinkii_B, 95.51, 91.85, 0.173	10.39	11	0.97295	Genome domain questionable ( 10.8% Bacterial, 1.9% Archaeal)
831	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.6%)
832	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
833	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.0%)
834	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	GCF_025145285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	95.32	0.635	GCF_025145285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	95.32	0.635	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025145845.1, s__Alistipes shahii, 95.0, 88.02, 0.248; GCF_900541585.1, s__Alistipes sp900541585, 95.0, 86.95, 0.224; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 86.12, 0.294; GCF_902388705.1, s__Alistipes sp902388705, 95.0, 85.76, 0.317; GCF_021204515.1, s__Alistipes sp021204515, 95.0, 85.55, 0.265; GCF_025145645.1, s__Alistipes senegalensis, 95.0, 85.19, 0.234; GCA_934754975.1, s__Alistipes sp934754975, 95.0, 84.84, 0.213; GCF_020026455.1, s__Alistipes sp020026455, 95.0, 84.72, 0.186; GCF_900083545.1, s__Alistipes provencensis, 95.0, 84.67, 0.158; GCF_900107675.1, s__Alistipes timonensis, 95.0, 84.11, 0.182; GCF_018362775.1, s__Alistipes montrealensis, 95.0, 83.83, 0.171; GCA_023443765.1, s__Alistipes sp023443765, 95.0, 83.77, 0.154	14.79	11	N/A	N/A
835	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_900766005.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_947646015.1, s__Bacteroides sp947646015, 95.0, 92.46, 0.161; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 91.85, 0.31; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 91.61, 0.153; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 91.29, 0.327; GCA_019412825.1, s__Bacteroides thetaiotaomicron_A, 95.0, 90.99, 0.313; GCF_958387885.1, s__Bacteroides sp019412865, 95.22, 89.64, 0.28; GCA_019117555.1, s__Bacteroides intestinigallinarum, 95.0, 89.31, 0.27; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 89.13, 0.26; GCF_034291875.1, s__Bacteroides vicugnae, 95.0, 88.86, 0.288; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 88.61, 0.273; GCA_947038155.1, s__Bacteroides sp947038155, 95.0, 87.66, 0.163; GCF_900106755.1, s__Bacteroides faecis, 95.0, 87.12, 0.246; GCF_001688725.2, s__Bacteroides caecimuris, 95.89, 85.22, 0.151; GCF_900761785.1, s__Bacteroides sp900761785, 95.0, 83.47, 0.157; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 82.96, 0.153; GCF_902491285.1, s__Bacteroides sp902491285, 95.0, 82.89, 0.152	13.3	11	0.99357	N/A
836	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
837	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.3%)
838	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
839	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
84	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	13.28	11	0.99606	N/A
840	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	GCA_000436835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	97.87	0.625	GCA_000436835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	97.87	0.625	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945874765.1, s__Eubacterium_R sp945874765, 95.0, 89.08, 0.445; GCA_000434995.1, s__Eubacterium_R sp000434995, 95.0, 86.28, 0.158	13.11	11	N/A	N/A
841	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.4%)
842	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_025567095.1, s__Anthropogastromicrobium aceti, 95.11, 97.96, 0.185	10.98	11	0.94826	N/A
843	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.8%)
844	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.9%)
845	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
846	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.7%)
847	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.2%)
848	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	28.71	11	0.99936	Genome has more than 10.8% of markers with multiple hits
849	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_020687045.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena	94.96	0.614	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000435975.1, s__Vescimonas sp000435975, 95.0, 92.88, 0.524; GCF_018408575.1, s__Vescimonas coprocola, 95.0, 84.99, 0.166	20.02	11	0.9934	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
