Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
1806	4.76	0.07	Neural Network (Specific Model)	11	0.915	5688	251.04365079365078	206701	0.51	252	40	30878	None
18472	27.4	0.17	Neural Network (Specific Model)	11	0.899	2875	272.8604091456077	755787	0.59	831	260	7638	None
18615	9.69	0.15	Neural Network (Specific Model)	11	0.882	7129	221.66833333333332	448244	0.5	600	75	21525	None
1874	7.37	0.84	Neural Network (Specific Model)	11	0.879	6678	243.48555708390646	600897	0.5	727	102	30062	None
1888	4.15	0.25	Neural Network (Specific Model)	11	0.889	17967	392.70899470899474	250337	0.59	189	22	20682	None
190	97.3	0.0	Gradient Boost (General Model)	11	0.89	26439	314.8547803617571	2051403	0.54	1935	109	99918	None
19015	6.03	0.14	Neural Network (Specific Model)	11	0.884	5640	277.81205673758865	263895	0.37	282	54	7489	None
20	98.49	0.8	Gradient Boost (General Model)	11	0.916	110170	331.4334126040428	1822152	0.37	1682	26	345010	None
207	100.0	101.4	Gradient Boost (General Model)	11	0.891	15786	280.3278097982709	5234722	0.28	5552	650	96612	None
2190	10.15	0.07	Neural Network (Specific Model)	11	0.936	4473	192.96643356643358	440088	0.59	715	101	27277	None
21929	27.95	6.41	Neural Network (Specific Model)	11	0.907	2604	290.95389507154215	1208870	0.6	1258	452	6793	None
22	98.01	0.41	Gradient Boost (General Model)	11	0.89	128174	322.0241273100616	2112155	0.52	1948	26	343193	None
2247	52.27	4.27	Gradient Boost (General Model)	11	0.878	5309	242.89978054133138	1128274	0.49	1367	243	26779	None
22620	41.88	0.82	Neural Network (Specific Model)	11	0.885	4604	264.4047619047619	1090579	0.6	1218	253	24846	None
234	90.12	0.23	Neural Network (Specific Model)	11	0.906	34577	362.0	2781363	0.59	2323	147	94043	None
238	85.59	106.11	Neural Network (Specific Model)	11	0.913	19301	383.47288884879106	27904759	0.43	22168	3075	378456	None
23834	81.45	31.12	Neural Network (Specific Model)	11	0.898	4182	271.0076062639821	2019729	0.4	2235	508	18468	None
2396	3.35	0.19	Neural Network (Specific Model)	11	0.912	14760	405.3333333333333	363711	0.39	273	34	25739	None
241	99.97	0.58	Neural Network (Specific Model)	11	0.882	196868	349.10856134157103	2687895	0.55	2266	26	359219	None
243	99.99	3.07	Neural Network (Specific Model)	11	0.886	121669	351.2780466344039	2699486	0.56	2273	36	331189	None
2430	99.99	50.31	Neural Network (Specific Model)	11	0.878	54433	295.5717472118959	2711147	0.46	2690	129	486087	None
2436	97.41	12.96	Neural Network (Specific Model)	11	0.892	58457	320.81132879046	2529108	0.43	2348	100	165597	None
2438	0.0	116.9	Neural Network (Specific Model)	11	0.908	13838	299.9087809905655	87364387	0.37	88293	11394	196899	None
2440	85.78	53.68	Neural Network (Specific Model)	11	0.876	24016	309.23403707518025	4109730	0.59	3884	314	129442	None
2444	84.23	0.12	Neural Network (Specific Model)	11	0.907	42486	319.812892184826	1851754	0.42	1753	57	119331	None
2450	75.99	0.18	Gradient Boost (General Model)	11	0.896	18622	299.907394609537	1451246	0.62	1447	114	108720	None
2459	87.69	0.4	Neural Network (Specific Model)	11	0.886	31470	330.2045564711585	2303465	0.45	2063	100	100723	None
2471	87.38	98.06	Neural Network (Specific Model)	11	0.912	18922	297.595190910292	7390596	0.34	7569	617	97203	None
2479	4.36	1.45	Neural Network (Specific Model)	11	0.934	17369	249.1183574879227	330100	0.43	414	23	77795	None
2506	9.1	0.01	Neural Network (Specific Model)	11	0.84	36166	214.23033707865167	272223	0.29	356	11	66137	None
2551	88.95	2.07	Neural Network (Specific Model)	11	0.869	49521	329.2175421209118	2290630	0.6	2018	79	162257	None
2554	90.33	8.72	Gradient Boost (General Model)	11	0.889	16760	307.1842234198922	2111921	0.54	2041	179	151830	None
2557	84.25	10.97	Neural Network (Specific Model)	11	0.889	63825	328.44995794785535	2631600	0.42	2378	67	134657	None
2561	84.39	1.57	Neural Network (Specific Model)	11	0.896	68670	327.0004948045522	2209689	0.42	2021	50	121838	None
2581	71.44	0.5	Neural Network (Specific Model)	11	0.914	5797	336.1094339622642	2337118	0.43	2120	467	25501	None
2614	5.26	0.01	Neural Network (Specific Model)	11	0.843	20246	265.8619246861925	225907	0.47	239	16	62680	None
2633	86.96	3.2	Neural Network (Specific Model)	11	0.879	15003	325.56268393172456	1886224	0.6	1699	174	53061	None
264	85.36	77.37	Neural Network (Specific Model)	11	0.877	48300	306.08109989557954	3003571	0.46	2873	106	142637	None
2649	5.59	1.11	Neural Network (Specific Model)	11	0.892	14286	244.53918495297805	261330	0.42	319	32	50353	None
26938	12.91	0.03	Neural Network (Specific Model)	11	0.917	2597	248.43675417661098	339599	0.55	419	125	5911	None
2697	70.99	58.46	Gradient Boost (General Model)	11	0.899	5546	295.98513241443396	6364436	0.44	6457	1327	47396	None
271	52.91	108.69	Neural Network (Specific Model)	11	0.901	16708	356.19328220047606	22382845	0.52	18905	2406	153730	Low confidence prediction - substantial (47%) disagreement between completeness prediction models
2724	5.3	0.0	Neural Network (Specific Model)	11	0.89	14567	282.3175355450237	200484	0.38	211	20	34438	None
2748	72.73	2.9	Gradient Boost (General Model)	11	0.896	5557	271.6788321167883	2613407	0.46	2877	540	42298	None
27484	20.9	0.72	Neural Network (Specific Model)	11	0.881	2496	266.17134416543576	612935	0.33	677	236	5836	None
27981	8.1	0.0	Neural Network (Specific Model)	11	0.901	2726	259.16326530612247	210958	0.62	245	76	4917	None
2840	5.43	0.11	Neural Network (Specific Model)	11	0.876	19422	201.9968152866242	216241	0.39	314	17	37007	None
2876	6.88	0.0	Neural Network (Specific Model)	11	0.861	12762	252.05084745762713	258622	0.44	295	26	35137	None
2945	5.62	0.19	Neural Network (Specific Model)	11	0.881	11447	264.27226463104324	352177	0.4	393	45	31945	None
30943	13.64	0.0	Neural Network (Specific Model)	11	0.868	2559	227.11929824561403	223421	0.45	285	83	4748	None
311	96.62	2.54	Gradient Boost (General Model)	11	0.877	20706	339.37862903225806	2873710	0.58	2480	224	111448	None
3155	0.15	113.99	Neural Network (Specific Model)	11	0.875	4615	268.3565589353612	19333903	0.58	21040	4554	39338	None
3196	22.17	0.93	Neural Network (Specific Model)	11	0.895	7608	349.83098591549293	995888	0.38	852	149	56216	None
3228	14.91	5.69	Neural Network (Specific Model)	11	0.887	4177	281.856157635468	965531	0.4	1015	235	25263	None
3229	81.89	0.54	Gradient Boost (General Model)	11	0.885	7026	312.01542257865515	1710871	0.6	1621	291	23488	None
337	96.96	64.29	Neural Network (Specific Model)	11	0.844	13555	307.3142857142857	5110248	0.48	4690	762	198004	None
33966	7.31	0.0	Neural Network (Specific Model)	11	0.9	2460	291.66021505376347	451740	0.43	465	178	5087	None
343	95.63	5.2	Neural Network (Specific Model)	11	0.884	24505	314.6741727941176	2320900	0.43	2176	156	90435	None
3482	13.09	2.05	Neural Network (Specific Model)	11	0.875	5776	289.89201349831274	882192	0.38	889	175	23994	None
349	6.21	0.15	Neural Network (Specific Model)	11	0.895	23399	310.5698113207547	275110	0.35	265	20	89108	None
35	100.0	29.37	Neural Network (Specific Model)	11	0.886	69554	289.75867768595043	3557572	0.38	3630	316	283791	None
3503	46.24	0.65	Neural Network (Specific Model)	11	0.88	6118	271.4709724238026	1273745	0.61	1378	237	32014	None
3533	65.26	1.59	Neural Network (Specific Model)	11	0.893	13071	326.2801807617818	1695172	0.41	1549	170	45310	None
355	95.12	0.58	Gradient Boost (General Model)	11	0.915	27069	278.45454545454544	1132739	0.27	1243	69	86973	None
3564	96.58	66.63	Gradient Boost (General Model)	11	0.895	4882	270.96702025072324	4699746	0.62	5185	1064	36637	None
360	100.0	0.56	Gradient Boost (General Model)	11	0.878	45260	314.4110920526015	1875924	0.41	1749	69	86696	None
3603	85.38	1.17	Gradient Boost (General Model)	11	0.868	6837	279.82	1689311	0.52	1750	299	23386	None
3629	5.38	0.36	Neural Network (Specific Model)	11	0.908	8586	315.9105691056911	256136	0.53	246	42	23302	None
37020	55.18	0.83	Gradient Boost (General Model)	11	0.891	4554	307.8488994646044	1739553	0.59	1681	415	17851	None
382	99.84	2.33	Neural Network (Specific Model)	11	0.886	30713	324.44625407166126	2355920	0.43	2149	114	84054	None
38325	24.81	0.06	Neural Network (Specific Model)	11	0.89	3840	261.81108597285066	779087	0.59	884	213	21643	None
388	88.41	0.2	Neural Network (Specific Model)	11	0.89	20764	305.41051567239634	4068100	0.51	3956	297	82160	None
3915	4.87	0.06	Neural Network (Specific Model)	11	0.865	15518	243.69709543568464	203433	0.39	241	17	22125	None
3916	91.63	85.9	Gradient Boost (General Model)	11	0.897	3846	266.83316021812516	6860819	0.61	7702	1842	22115	None
4	98.97	91.15	Gradient Boost (General Model)	11	0.908	60346	328.47012841987714	3880370	0.54	3582	128	514887	None
402	77.24	0.1	Neural Network (Specific Model)	11	0.882	10795	286.6925566343042	1805760	0.54	1854	228	80643	None
42654	22.66	3.04	Neural Network (Specific Model)	11	0.893	2419	252.39071856287424	565202	0.43	668	226	4396	None
428	83.51	3.1	Neural Network (Specific Model)	11	0.875	18808	310.4317362184441	2062871	0.59	1941	161	77498	None
44	5.29	0.01	Neural Network (Specific Model)	11	0.846	242525	268.5176470588235	242525	0.47	255	1	242525	None
4443	61.13	0.01	Gradient Boost (General Model)	11	0.892	5084	280.17320028510335	1319987	0.6	1403	291	20308	None
457	92.81	2.94	Neural Network (Specific Model)	11	0.912	16865	357.3303987571207	4533906	0.43	3862	393	58740	None
460	95.2	105.23	Gradient Boost (General Model)	11	0.894	28186	309.31929824561405	6203218	0.52	5985	439	127899	None
4705	67.42	1.99	Gradient Boost (General Model)	11	0.903	6471	279.40388768898487	1287011	0.63	1389	238	27574	None
479	21.96	14.86	Gradient Boost (General Model)	11	0.896	21114	280.20816967792615	1189177	0.48	1273	108	71055	Low confidence prediction - substantial (68%) disagreement between completeness prediction models
4885	98.39	48.51	Gradient Boost (General Model)	11	0.917	4149	288.39030254458027	4697132	0.39	4991	1219	18980	None
4950	86.34	28.48	Gradient Boost (General Model)	11	0.892	4096	271.7406886858749	2596348	0.59	2846	654	18805	None
496	68.12	1.03	Gradient Boost (General Model)	11	0.891	15856	307.47317073170734	1272578	0.52	1230	112	68898	None
511	10.4	0.57	Neural Network (Specific Model)	11	0.935	14220	328.413870246085	469045	0.25	447	58	67237	None
513	90.63	0.22	Neural Network (Specific Model)	11	0.875	23563	335.3830166270784	1933982	0.6	1684	130	67036	None
5180	4.56	0.16	Neural Network (Specific Model)	11	0.929	7282	388.17543859649123	284229	0.47	228	43	18280	None
523	6.12	0.01	Neural Network (Specific Model)	11	0.918	30059	201.05842696629213	290732	0.54	445	27	66406	None
526	6.77	0.11	Neural Network (Specific Model)	11	0.933	61506	272.3474576271187	205774	0.26	236	16	66236	None
5275	92.03	53.52	Neural Network (Specific Model)	11	0.904	6781	336.97084548104954	4598139	0.44	4116	814	36273	None
5340	63.42	0.77	Neural Network (Specific Model)	11	0.849	4334	257.17595048629533	2051136	0.45	2262	511	17939	None
5448	54.25	5.45	Gradient Boost (General Model)	11	0.888	3939	294.07802093244527	2085512	0.58	2102	545	17669	None
551	94.42	0.97	Neural Network (Specific Model)	11	0.911	19441	302.69326325848067	2080586	0.33	2093	176	64659	None
565	95.84	0.92	Neural Network (Specific Model)	11	0.906	16991	328.946800308404	2818429	0.44	2594	247	64129	None
567	95.71	1.0	Gradient Boost (General Model)	11	0.913	17895	315.10336817653894	1780503	0.38	1722	148	63924	None
57	96.55	0.89	Neural Network (Specific Model)	11	0.878	96603	311.7148033126294	2054995	0.41	1932	35	209758	None
594	78.91	3.1	Gradient Boost (General Model)	11	0.913	9699	303.312744331509	2545225	0.47	2558	339	62211	None
5955	5.29	0.36	Neural Network (Specific Model)	11	0.894	8076	235.088122605364	205348	0.58	261	28	16649	None
603	100.0	52.59	Gradient Boost (General Model)	11	0.907	5788	324.5390689941812	5160488	0.6	4812	1070	61775	None
6226	61.6	0.46	Neural Network (Specific Model)	11	0.879	5961	305.0664675130695	1391872	0.6	1339	273	92487	None
64	99.56	106.73	Gradient Boost (General Model)	11	0.902	30124	310.99243211158927	6957060	0.45	6739	511	197895	None
66	99.98	2.05	Neural Network (Specific Model)	11	0.88	131197	312.84422880490297	2086286	0.41	1958	30	193167	None
6838	50.69	5.47	Gradient Boost (General Model)	11	0.897	3445	281.73934588701684	949225	0.6	1009	288	11984	None
721	94.49	75.8	Neural Network (Specific Model)	11	0.918	7473	320.69067028985506	4619701	0.5	4416	779	77826	None
7279	61.63	0.71	Gradient Boost (General Model)	11	0.904	3856	320.3927298645759	2978095	0.41	2806	810	14502	None
7420	29.32	1.82	Gradient Boost (General Model)	11	0.906	7320	166.9879839786382	409730	0.4	749	75	14327	Low confidence prediction - substantial (70%) disagreement between completeness prediction models
7579	19.58	2.17	Neural Network (Specific Model)	11	0.865	2512	263.66126126126125	506772	0.46	555	192	14135	None
7612	4.14	0.01	Neural Network (Specific Model)	11	0.951	7770	815.9278350515464	249587	0.41	97	40	14087	None
7660	56.57	1.36	Gradient Boost (General Model)	11	0.913	3569	265.23333333333335	809964	0.28	930	229	14013	None
7666	62.67	1.71	Gradient Boost (General Model)	11	0.924	3666	255.75226244343892	732061	0.26	884	208	9915	None
767	9.36	2.13	Neural Network (Specific Model)	11	0.896	12502	255.03317535545023	539265	0.51	633	62	51862	None
77133	23.73	9.87	Neural Network (Specific Model)	11	0.859	15707	310.4462444771723	1468487	0.4	1358	184	80137	None
7742	70.43	1.25	Gradient Boost (General Model)	11	0.925	5672	256.57620041753654	795725	0.28	958	159	28758	None
788	87.73	1.79	Neural Network (Specific Model)	11	0.863	11085	339.80545836249127	3370158	0.56	2858	388	50764	None
7924	66.89	1.97	Gradient Boost (General Model)	11	0.921	3957	246.0224586288416	676544	0.28	846	179	13646	None
7995	7.18	0.06	Neural Network (Specific Model)	11	0.926	4660	185.3641304347826	330767	0.56	552	78	16854	None
80	95.89	2.36	Neural Network (Specific Model)	11	0.874	31683	340.364936440678	2202591	0.6	1888	123	170849	None
803	97.0	1.15	Gradient Boost (General Model)	11	0.876	15351	294.6052219321149	1930601	0.57	1915	175	49879	None
822	79.4	1.62	Neural Network (Specific Model)	11	0.918	11983	343.47188940092167	2432514	0.45	2170	281	49050	None
8301	71.54	11.23	Neural Network (Specific Model)	11	0.874	34337	291.1715542521994	1361372	0.47	1364	111	128318	None
86124	10.53	1.05	Neural Network (Specific Model)	11	0.91	6708	251.63664596273293	531615	0.45	644	92	32402	None
87	96.3	85.26	Neural Network (Specific Model)	11	0.875	21201	327.4347826086956	4875705	0.45	4347	368	159030	None
907	99.3	56.35	Gradient Boost (General Model)	11	0.9	5333	269.87365384615384	4670560	0.55	5200	964	46863	None
91	99.46	1.23	Neural Network (Specific Model)	11	0.909	112541	336.21819713563605	2631473	0.44	2374	37	157122	None
9141	10.87	1.17	Neural Network (Specific Model)	11	0.871	5395	241.75445816186556	604885	0.54	729	134	30022	None
9150	0.0	0.55	Neural Network (Specific Model)	11	0.883	7899	348.8822355289421	592519	0.35	501	92	12394	None
91864	35.39	2.32	Neural Network (Specific Model)	11	0.894	12931	281.0075046904315	2003578	0.44	2132	262	64591	None
92591	10.23	0.03	Neural Network (Specific Model)	11	0.886	17708	274.01384083044985	534425	0.47	578	60	107342	None
9287	52.56	0.5	Neural Network (Specific Model)	11	0.887	4914	269.7894736842105	1298663	0.59	1425	291	22571	None
93	99.99	78.13	Neural Network (Specific Model)	11	0.9	15890	346.3817806983636	8950550	0.44	7761	977	155026	None
94	96.5	100.2	Gradient Boost (General Model)	11	0.89	35345	316.47341647522154	6496452	0.52	6094	336	232134	None
94403	71.67	6.02	Neural Network (Specific Model)	11	0.86	6538	309.0279520821449	1885746	0.56	1753	349	25629	None
94801	13.7	0.1	Neural Network (Specific Model)	11	0.887	3225	247.23251417769376	441718	0.6	529	139	8802	None
9495	31.01	0.12	Neural Network (Specific Model)	11	0.865	3042	287.49900793650795	1002554	0.5	1008	321	11031	None
962	98.82	72.48	Gradient Boost (General Model)	11	0.869	7668	263.4014869888476	2441029	0.35	2690	418	45482	None
999	4.87	0.0	Neural Network (Specific Model)	11	0.845	28227	261.86831275720164	225690	0.47	243	10	44304	None
1028	15.35	0.95	Neural Network (Specific Model)	11	0.932	11274	307.0903846153846	1026972	0.54	1040	133	43403	None
105	98.73	107.63	Gradient Boost (General Model)	11	0.89	16763	313.47235094223043	10239372	0.44	9711	1085	145001	None
1053	4.42	0.02	Neural Network (Specific Model)	11	0.913	14092	190.62841530054644	227797	0.43	366	17	42751	None
1062	5.77	0.07	Neural Network (Specific Model)	11	0.865	25403	254.5863309352518	244148	0.48	278	18	42390	None
106796	9.43	1.41	Neural Network (Specific Model)	11	0.888	5445	256.33409610983983	377152	0.52	437	83	19028	None
1107	4.73	0.14	Neural Network (Specific Model)	11	0.925	16466	216.3059210526316	212103	0.45	304	26	41402	None
11096	24.93	0.17	Gradient Boost (General Model)	11	0.927	4417	247.09944751381215	288515	0.32	362	75	10850	Low confidence prediction - substantial (57%) disagreement between completeness prediction models
111	99.97	3.07	Neural Network (Specific Model)	11	0.889	44012	325.9058481957694	2649283	0.43	2411	101	141954	None
114310	59.73	18.14	Gradient Boost (General Model)	11	0.9	35232	342.1591784338896	1774022	0.5	1558	64	98784	None
114311	5.78	0.03	Neural Network (Specific Model)	11	0.908	47307	288.89230769230767	247412	0.5	260	14	89568	None
114314	18.02	13.16	Neural Network (Specific Model)	11	0.877	19585	309.8158482142857	948238	0.55	896	87	88798	None
114317	74.9	2.54	Neural Network (Specific Model)	11	0.874	22503	333.76641883519204	1846144	0.61	1614	109	88004	None
114323	32.83	6.93	Neural Network (Specific Model)	11	0.888	39131	336.2777191129884	1074276	0.49	947	44	82435	None
114331	14.94	0.39	Neural Network (Specific Model)	11	0.893	8336	264.8345323741007	616768	0.38	695	103	43854	None
114332	35.77	11.14	Neural Network (Specific Model)	11	0.896	9432	263.3541136556404	2072263	0.43	2358	314	78228	None
114355	15.31	0.4	Neural Network (Specific Model)	11	0.899	17401	306.29094236047575	1114482	0.4	1093	103	64823	None
114380	31.31	0.0	Neural Network (Specific Model)	11	0.878	24207	344.6777408637874	1062567	0.44	903	52	50724	None
114402	31.02	10.76	Neural Network (Specific Model)	11	0.882	12619	314.2015306122449	837105	0.6	784	100	53504	None
114419	72.03	19.36	Gradient Boost (General Model)	11	0.887	11360	296.39435774309726	1666505	0.42	1666	216	49554	None
114420	22.42	13.75	Neural Network (Specific Model)	11	0.897	15055	346.68263473053895	966378	0.49	835	87	44082	None
114421	12.3	0.15	Neural Network (Specific Model)	11	0.89	12594	247.5703125	319149	0.28	384	50	49242	None
114427	9.49	0.48	Neural Network (Specific Model)	11	0.881	4386	249.8612716763006	293201	0.36	346	70	14470	None
114456	4.1	6.3	Neural Network (Specific Model)	11	0.882	12253	323.92093023255813	236746	0.49	215	22	44061	None
114482	3.69	0.01	Neural Network (Specific Model)	11	0.846	17099	261.5852534562212	200334	0.48	217	13	42314	None
114484	38.12	0.13	Neural Network (Specific Model)	11	0.917	19567	343.9473140495868	1087699	0.41	968	78	42243	None
114491	41.45	0.48	Neural Network (Specific Model)	11	0.876	13920	341.63940520446096	943468	0.6	807	87	41535	None
114498	9.16	0.08	Neural Network (Specific Model)	11	0.878	17258	256.76025917926563	404508	0.53	463	33	41199	None
114508	50.56	18.98	Neural Network (Specific Model)	11	0.884	10269	324.4161032575292	1788892	0.58	1627	216	40704	None
114509	8.15	0.02	Neural Network (Specific Model)	11	0.886	18051	286.1139601139601	339150	0.48	351	35	40607	None
114514	43.96	4.38	Neural Network (Specific Model)	11	0.882	10931	336.18327974276525	1065305	0.58	933	116	40434	None
114543	4.58	0.09	Neural Network (Specific Model)	11	0.915	18211	265.84175084175087	257667	0.52	297	15	38889	None
114662	12.26	0.19	Neural Network (Specific Model)	11	0.886	8614	264.43195266272187	452547	0.28	507	73	34255	None
114676	8.46	0.14	Neural Network (Specific Model)	11	0.837	17335	256.17174515235456	330423	0.33	361	31	33781	None
114679	6.94	8.23	Neural Network (Specific Model)	11	0.91	8691	335.2796833773087	418502	0.44	379	58	33505	None
114693	7.45	0.0	Neural Network (Specific Model)	11	0.93	33073	298.6127659574468	225434	0.48	235	21	47285	None
1148	6.22	1.55	Neural Network (Specific Model)	11	0.919	19905	279.4092526690391	255791	0.44	281	25	40376	None
114833	9.2	0.04	Neural Network (Specific Model)	11	0.882	3019	266.353919239905	380515	0.38	421	119	16113	None
114910	10.62	3.71	Neural Network (Specific Model)	11	0.858	6132	264.63524590163934	676024	0.52	732	134	27147	None
114914	4.92	0.04	Neural Network (Specific Model)	11	0.861	11936	257.12204724409446	226430	0.52	254	34	27096	None
114924	5.21	0.0	Neural Network (Specific Model)	11	0.874	9327	231.30978260869566	290821	0.5	368	39	26982	None
114953	10.12	1.38	Neural Network (Specific Model)	11	0.872	7753	338.39772727272725	204707	0.45	176	28	26482	None
11496	15.39	0.27	Neural Network (Specific Model)	11	0.898	49085	350.6752767527675	633967	0.45	542	26	96726	None
115007	6.27	3.61	Neural Network (Specific Model)	11	0.84	16709	320.74342105263156	347700	0.43	304	30	25525	None
115019	60.11	10.48	Neural Network (Specific Model)	11	0.876	5894	273.81172002170376	1725668	0.59	1843	338	25285	None
115107	57.07	4.17	Neural Network (Specific Model)	11	0.876	9182	321.44686648501363	1209742	0.58	1101	164	23848	None
115110	8.72	0.13	Neural Network (Specific Model)	11	0.87	5891	260.67464114832535	374601	0.33	418	76	23803	None
115150	36.45	0.57	Neural Network (Specific Model)	11	0.882	4567	268.15890410958906	997969	0.6	1095	236	23191	None
115246	16.23	0.57	Neural Network (Specific Model)	11	0.862	7456	288.02027027027026	296269	0.59	296	46	22028	None
115253	14.59	0.01	Neural Network (Specific Model)	11	0.917	6792	327.94594594594594	277335	0.43	259	48	21845	None
115276	7.61	0.0	Neural Network (Specific Model)	11	0.902	5365	249.04712041884818	315141	0.45	382	73	21608	None
115347	6.41	0.0	Neural Network (Specific Model)	11	0.844	7434	239.33082706766916	225530	0.35	266	37	21729	None
115511	62.08	1.48	Neural Network (Specific Model)	11	0.858	5846	306.02756183745583	1511211	0.56	1415	291	19351	None
115567	5.89	0.16	Neural Network (Specific Model)	11	0.811	6405	245.82450331125827	274066	0.4	302	51	18838	None
115598	5.15	0.12	Neural Network (Specific Model)	11	0.904	4172	275.3312101910828	284812	0.53	314	69	23515	None
115624	14.36	0.01	Neural Network (Specific Model)	11	0.88	8663	315.82804232804233	406061	0.58	378	59	18429	None
115707	9.74	0.0	Neural Network (Specific Model)	11	0.901	7399	324.77777777777777	242673	0.58	225	39	17795	None
115717	39.62	1.85	Neural Network (Specific Model)	11	0.87	5546	272.8522613065327	935033	0.59	995	199	17365	None
115746	47.13	1.04	Neural Network (Specific Model)	11	0.881	4769	275.6626213592233	1158451	0.59	1236	266	17482	None
115985	12.12	8.63	Neural Network (Specific Model)	11	0.884	5864	389.48920863309354	367134	0.57	278	69	15989	None
116107	4.61	0.0	Neural Network (Specific Model)	11	0.87	11734	254.7191489361702	205584	0.37	235	30	41229	None
116109	0.18	17.21	Neural Network (Specific Model)	11	0.888	3208	151.81208053691276	228930	0.58	447	69	15320	None
116256	10.93	3.27	Neural Network (Specific Model)	11	0.901	4057	306.14920634920634	320416	0.6	315	84	14491	None
116288	16.9	0.08	Neural Network (Specific Model)	11	0.893	6348	294.898	494814	0.41	500	90	12803	None
116324	20.55	0.9	Neural Network (Specific Model)	11	0.915	2643	251.56756756756758	426555	0.36	518	152	7270	None
11645	7.49	0.02	Neural Network (Specific Model)	11	0.845	6317	297.1589743589744	205369	0.4	195	40	10519	None
116461	9.85	1.49	Neural Network (Specific Model)	11	0.852	6502	338.1484375	304719	0.56	256	55	19990	None
11647	37.01	0.56	Neural Network (Specific Model)	11	0.898	2981	249.67107942973524	817057	0.45	982	266	10519	None
116632	17.07	0.25	Neural Network (Specific Model)	11	0.894	3891	300.43467933491684	423896	0.61	421	113	9203	None
116955	10.6	0.0	Neural Network (Specific Model)	11	0.869	3308	272.40983606557376	458187	0.57	488	142	12021	None
117133	8.64	0.24	Neural Network (Specific Model)	11	0.827	5200	319.2931034482759	201298	0.55	174	44	11565	None
117654	7.69	0.15	Neural Network (Specific Model)	11	0.906	3830	327.05	259542	0.42	240	68	10335	None
117738	10.21	0.06	Neural Network (Specific Model)	11	0.876	4169	267.1476923076923	297141	0.58	325	76	10188	None
118407	9.94	1.35	Neural Network (Specific Model)	11	0.922	3227	252.51986754966887	493740	0.48	604	154	8997	None
118628	6.81	0.04	Neural Network (Specific Model)	11	0.763	4067	138.5530303030303	358319	0.42	660	97	8711	None
119	100.0	110.9	Gradient Boost (General Model)	11	0.896	10977	291.55618900376845	20160435	0.62	20698	2665	133978	None
119287	3.8	0.0	Neural Network (Specific Model)	11	0.842	4137	214.47014925373134	204411	0.47	268	55	7934	None
119301	12.13	0.45	Neural Network (Specific Model)	11	0.964	3203	535.8418079096045	294645	0.47	177	89	12073	None
1222	79.07	5.65	Neural Network (Specific Model)	11	0.893	10123	310.1923791821561	2239262	0.59	2152	302	37093	None
126	1.87	108.37	Neural Network (Specific Model)	11	0.851	11906	251.38333781241602	16450417	0.39	18605	2276	131336	None
1269	77.8	49.74	Gradient Boost (General Model)	11	0.911	4874	264.29011553273426	2029187	0.27	2337	469	38153	None
127	97.06	0.37	Gradient Boost (General Model)	11	0.89	42515	314.2031578947368	2009645	0.52	1900	69	128275	None
1277	89.75	0.95	Gradient Boost (General Model)	11	0.934	10217	346.47117647058826	1890310	0.5	1700	250	38040	None
12850	9.93	0.3	Neural Network (Specific Model)	11	0.943	3115	317.81159420289856	348410	0.46	345	105	9824	None
130	99.94	41.51	Neural Network (Specific Model)	11	0.893	12322	302.319350473613	3749008	0.46	3695	554	125963	None
1319	97.48	84.26	Gradient Boost (General Model)	11	0.898	7099	300.7915276851234	6010282	0.42	5996	1004	37161	None
13292	31.45	0.09	Neural Network (Specific Model)	11	0.909	3483	285.72792362768496	788732	0.43	838	230	10159	None
13350	8.98	0.07	Neural Network (Specific Model)	11	0.862	2826	244.8439024390244	348755	0.42	410	120	9566	None
134	80.31	83.26	Neural Network (Specific Model)	11	0.915	9005	351.56556305815724	21132275	0.42	18364	3528	124679	None
135	83.85	78.89	Neural Network (Specific Model)	11	0.915	8110	341.12784260921603	14941311	0.45	13368	2363	124641	None
1352	62.38	0.55	Gradient Boost (General Model)	11	0.902	5340	289.36890951276104	1242808	0.34	1293	262	36718	None
13611	39.1	17.52	Neural Network (Specific Model)	11	0.862	2759	228.48457142857143	1390094	0.52	1750	477	9443	None
1365	85.08	0.62	Neural Network (Specific Model)	11	0.89	16337	308.6195652173913	2677167	0.42	2576	238	46610	None
139	97.04	0.96	Neural Network (Specific Model)	11	0.883	38606	316.96847960444995	1739848	0.42	1618	69	122137	None
146	0.48	101.98	Neural Network (Specific Model)	11	0.874	5597	305.17235448538065	23105687	0.6	22094	4735	118150	None
155	97.71	0.45	Gradient Boost (General Model)	11	0.895	41239	315.3083205717203	2067283	0.52	1959	90	113758	None
15785	53.42	0.04	Gradient Boost (General Model)	11	0.915	3273	280.4246424642464	834213	0.49	909	259	8504	None
16183	7.22	0.03	Neural Network (Specific Model)	11	0.887	7534	291.3317757009346	210468	0.39	214	38	21443	None
1630	85.08	2.21	Gradient Boost (General Model)	11	0.907	6762	304.3150741350906	2440179	0.45	2428	422	22054	None
1670	94.27	51.94	Neural Network (Specific Model)	11	0.906	6825	339.46213093709883	5246568	0.44	4674	964	32426	None
